GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,95200
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1547
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,94500
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Average Tot Expenses,110400
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,195200
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,84900
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,3110
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Median Income Before Tax,82600
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Average Tot Expenses,93600
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,174200
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,80700
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Estimated Population,750
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,767
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Median Income Before Tax,79100
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Sample Count,550
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Average Tot Expenses,110000
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,207600
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,97600
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1606
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Median Income Before Tax,102300
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,143400
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,254200
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,110800
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1287
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,110100
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Sample Count,150
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,150800
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,276300
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,125500
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Estimated Population,200
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1862
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,118200
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Sample Count,150
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,128800
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,229300
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,100500
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,3220
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,98300
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Average Tot Expenses,136200
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,247600
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,111400
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Estimated Population,550
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,955
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Median Income Before Tax,108300
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Sample Count,400
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Expenses,81400
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Gross Earnings,167500
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Income Before Tax,86100
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Estimated Population,1000
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Income Before Tax Standard Error,955
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Median Income Before Tax,84300
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Sample Count,550
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,123200
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,227000
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,103900
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Estimated Population,1200
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,874
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,100700
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Sample Count,750
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,130800
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,239500
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,108700
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Estimated Population,1100
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,907
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,106200
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Sample Count,700
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Expenses,108600
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,201300
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,92700
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Estimated Population,200
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,2811
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Median Income Before Tax,92300
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Expenses,107600
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Gross Earnings,210100
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Income Before Tax,102400
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Estimated Population,700
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Income Before Tax Standard Error,1207
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Median Income Before Tax,101700
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Sample Count,450
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Expenses,127100
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Gross Earnings,231400
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Income Before Tax,104300
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Estimated Population,100
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Income Before Tax Standard Error,2720
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Median Income Before Tax,111400
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Sample Count,50
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Expenses,90500
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Gross Earnings,221900
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Income Before Tax,131500
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Estimated Population,50
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Income Before Tax Standard Error,10778
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Median Income Before Tax,100000
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Sample Count,50
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,109700
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,207900
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,98200
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,1750
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,717
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,95900
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,1050
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Expenses,112800
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,212500
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,99700
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Estimated Population,3450
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,539
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Median Income Before Tax,97500
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Sample Count,2100
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,123400
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,221400
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,98000
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,800
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,1094
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,94800
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,500
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Expenses,113400
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Gross Earnings,213100
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Income Before Tax,99700
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Estimated Population,2050
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Income Before Tax Standard Error,664
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Median Income Before Tax,98100
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Sample Count,1250
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Expenses,112000
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,211500
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,99600
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Estimated Population,1400
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,916
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Median Income Before Tax,96200
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Sample Count,850
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Expenses,74400
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,151300
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,77000
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Estimated Population,650
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1082
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Median Income Before Tax,74500
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Sample Count,350
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,110400
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,202400
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,92100
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Estimated Population,700
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1025
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,88000
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Sample Count,450
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,111300
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,206500
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,95200
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Estimated Population,550
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1036
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,94600
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Sample Count,350
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Average Tot Expenses,83100
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,156000
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,72900
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,3706
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Median Income Before Tax,67400
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Expenses,97800
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,185100
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,87300
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Estimated Population,2000
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,625
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Median Income Before Tax,85700
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Sample Count,1200
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Expenses,95400
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,199600
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,104200
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Estimated Population,350
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1526
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Median Income Before Tax,105000
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Sample Count,200
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,142700
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,264400
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,121700
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Estimated Population,450
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1297
