GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Weekly Working Hours,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,86200
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,1599
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,84900
Combined,GMS,Northern Ireland,All,Female,>=50<60,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Average Tot Expenses,135300
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,236100
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,100900
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,5654
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Median Income Before Tax,90200
Combined,GMS,Northern Ireland,All,Female,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Average Tot Expenses,88700
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,164500
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,75800
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Estimated Population,750
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,808
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Median Income Before Tax,72300
Combined,GMS,Northern Ireland,All,Female,All,All,All,All,All,,,,,Sample Count,500
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Average Tot Expenses,110500
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,203900
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,93400
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1363
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Median Income Before Tax,91900
Combined,GMS,Northern Ireland,All,Male,<40,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,123100
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,226800
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,103600
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1661
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Median Income Before Tax,102300
Combined,GMS,Northern Ireland,All,Male,>=40<50,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Expenses,139300
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,258800
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,119500
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Estimated Population,200
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,2528
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Median Income Before Tax,109800
Combined,GMS,Northern Ireland,All,Male,>=50<60,All,All,All,All,,,,,Sample Count,150
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Average Tot Expenses,108400
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,193400
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,85000
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,3136
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Median Income Before Tax,82000
Combined,GMS,Northern Ireland,All,Male,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Average Tot Expenses,123500
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Average Tot Gross Earnings,227600
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Average Tot Income Before Tax,104100
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Estimated Population,550
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Income Before Tax Standard Error,1165
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Median Income Before Tax,101600
Combined,GMS,Northern Ireland,All,Male,All,All,All,All,All,,,,,Sample Count,400
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Expenses,77400
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Gross Earnings,160200
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Average Tot Income Before Tax,82800
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Estimated Population,1050
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Income Before Tax Standard Error,874
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Median Income Before Tax,80400
Combined,GMS,Scotland,All,All,<40,All,All,All,All,,,,,Sample Count,600
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Expenses,110600
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,208500
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,97900
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Estimated Population,1200
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,880
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Median Income Before Tax,94100
Combined,GMS,Scotland,All,All,>=40<50,All,All,All,All,,,,,Sample Count,750
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Expenses,117900
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,222400
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,104500
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Estimated Population,1050
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,888
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Median Income Before Tax,100300
Combined,GMS,Scotland,All,All,>=50<60,All,All,All,All,,,,,Sample Count,650
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Expenses,100900
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,199500
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,98600
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Estimated Population,150
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,2836
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Median Income Before Tax,94100
Combined,GMS,Scotland,All,All,>=60,All,All,All,All,,,,,Sample Count,100
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Expenses,98500
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Gross Earnings,197800
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Average Tot Income Before Tax,99400
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Estimated Population,700
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Income Before Tax Standard Error,1289
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Median Income Before Tax,95900
Combined,GMS,Scotland,All,All,All,All,All,"10,000 to fewer than 15,000",All,,,,,Sample Count,400
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Expenses,121300
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Gross Earnings,230200
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Average Tot Income Before Tax,108800
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Estimated Population,100
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Income Before Tax Standard Error,4247
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Median Income Before Tax,106400
Combined,GMS,Scotland,All,All,All,All,All,"15,000 to fewer than 20,000",All,,,,,Sample Count,50
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Expenses,85000
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Gross Earnings,184100
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Average Tot Income Before Tax,99100
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Estimated Population,50
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Income Before Tax Standard Error,10779
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Median Income Before Tax,99200
Combined,GMS,Scotland,All,All,All,All,All,"20,000 and over",All,,,,,Sample Count,50
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Expenses,99700
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Gross Earnings,193700
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Average Tot Income Before Tax,94000
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Estimated Population,1800
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Income Before Tax Standard Error,685
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Median Income Before Tax,91600
Combined,GMS,Scotland,All,All,All,All,All,"5,000 to fewer than 10,000",All,,,,,Sample Count,1100
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Expenses,102300
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,197700
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,95400
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Estimated Population,3450
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,521
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Median Income Before Tax,92500
Combined,GMS,Scotland,All,All,All,All,All,All,All,,,,,Sample Count,2100
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Expenses,109400
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Gross Earnings,202900
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Average Tot Income Before Tax,93500
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Estimated Population,850
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Income Before Tax Standard Error,1008
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Median Income Before Tax,90900
Combined,GMS,Scotland,All,All,All,All,All,"Fewer than 5,000",All,,,,,Sample Count,500
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Expenses,102400
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Gross Earnings,197700
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Average Tot Income Before Tax,95300
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Estimated Population,2000
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Income Before Tax Standard Error,671
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Median Income Before Tax,92800
Combined,GMS,Scotland,All,All,All,Rural,All,All,All,,,,,Sample Count,1250
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Expenses,102200
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Gross Earnings,197800
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Average Tot Income Before Tax,95600
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Estimated Population,1450
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Income Before Tax Standard Error,836
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Median Income Before Tax,92000
Combined,GMS,Scotland,All,All,All,Urban,All,All,All,,,,,Sample Count,850
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Expenses,69500
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Gross Earnings,142700
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Average Tot Income Before Tax,73200
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Estimated Population,700
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Income Before Tax Standard Error,961
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Median Income Before Tax,71300
Combined,GMS,Scotland,All,Female,<40,All,All,All,All,,,,,Sample Count,400
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Expenses,96900
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,182300
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,85400
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Estimated Population,700
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,860
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Median Income Before Tax,82000
Combined,GMS,Scotland,All,Female,>=40<50,All,All,All,All,,,,,Sample Count,450
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Expenses,100700
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Gross Earnings,190400
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Average Tot Income Before Tax,89800
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Estimated Population,550
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Income Before Tax Standard Error,983
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Median Income Before Tax,89700
Combined,GMS,Scotland,All,Female,>=50<60,All,All,All,All,,,,,Sample Count,350
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Average Tot Expenses,78600
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Average Tot Gross Earnings,156500
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Average Tot Income Before Tax,78000
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Estimated Population,50
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Income Before Tax Standard Error,3486
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Median Income Before Tax,75100
Combined,GMS,Scotland,All,Female,>=60,All,All,All,All,,,,,Sample Count,50
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Expenses,88000
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Gross Earnings,170200
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Average Tot Income Before Tax,82200
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Estimated Population,2000
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Income Before Tax Standard Error,552
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Median Income Before Tax,80100
Combined,GMS,Scotland,All,Female,All,All,All,All,All,,,,,Sample Count,1200
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Expenses,93000
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Gross Earnings,194900
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Average Tot Income Before Tax,101900
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Estimated Population,350
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Income Before Tax Standard Error,1403
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Median Income Before Tax,100700
Combined,GMS,Scotland,All,Male,<40,All,All,All,All,,,,,Sample Count,200
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Expenses,132300
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Gross Earnings,249800
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Average Tot Income Before Tax,117500
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Estimated Population,450
Combined,GMS,Scotland,All,Male,>=40<50,All,All,All,All,,,,,Income Before Tax Standard Error,1567
