GP_Type,Contract_Type,Country,Practice_Type,Gender,Age,Rurality,Region,Practice_Registered_Patients,Range_of_Gross_Earnings_from_Self_Employment_£,Range_of_Total_Expenses_from_Self_Employment_£,Range_of_Income_Before_Tax_from_Self_Employment_£,Range_of_Total_Income_Before_Tax_£,Type,Value
Combined,GMS,UK,All,Male,Age over 60,All,All,All,,,,,Estimated Population,1600
Combined,GMS,UK,All,Male,Age over 60,All,All,All,,,,,Income Before Tax Standard Error,1250
Combined,GMS,UK,All,Male,Age over 60,All,All,All,,,,,Median Income Before Tax,94800
Combined,GMS,UK,All,Male,Age over 60,All,All,All,,,,,Sample Count,950
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Average Tot Expenses,150400
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Average Tot Gross Earnings,252900
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Average Tot Income Before Tax,102600
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Estimated Population,2750
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Income Before Tax Standard Error,657
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Median Income Before Tax,99600
Combined,GMS,UK,All,Male,Age under 40,All,All,All,,,,,Sample Count,1600
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Average Tot Expenses,201300
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Average Tot Gross Earnings,316000
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Average Tot Income Before Tax,114700
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Estimated Population,12800
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Income Before Tax Standard Error,358
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Median Income Before Tax,110100
Combined,GMS,UK,All,Male,All,All,All,All,,,,,Sample Count,7500
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Average Tot Expenses,144100
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,235900
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,91800
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Estimated Population,1800
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,789
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Median Income Before Tax,90400
Combined,GMS,Wales,All,All,All,All,All,All,,,,,Sample Count,1000
Combined,GPMS,England,All,All,All,All,All,All,,,,,Average Tot Expenses,169900
Combined,GPMS,England,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,265900
Combined,GPMS,England,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,96000
Combined,GPMS,England,All,All,All,All,All,All,,,,,Estimated Population,29750
Combined,GPMS,England,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,227
Combined,GPMS,England,All,All,All,All,All,All,,,,,Median Income Before Tax,89500
Combined,GPMS,England,All,All,All,All,All,All,,,,,Sample Count,16800
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Average Tot Expenses,100500
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,189400
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,88800
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Estimated Population,1300
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,648
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Median Income Before Tax,86400
Combined,GPMS,Northern Ireland,All,All,All,All,All,All,,,,,Sample Count,950
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Average Tot Expenses,101600
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,190800
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,89300
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Estimated Population,3900
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,408
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Median Income Before Tax,86600
Combined,GPMS,Scotland,All,All,All,All,All,All,,,,,Sample Count,2500
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Tot Expenses,172200
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Tot Gross Earnings,269000
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Average Tot Income Before Tax,96800
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Estimated Population,12200
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Income Before Tax Standard Error,332
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Median Income Before Tax,92200
Combined,GPMS,UK,All,All,Age 40 to 49,All,All,All,,,,,Sample Count,7200
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Tot Expenses,199800
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Tot Gross Earnings,307100
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Average Tot Income Before Tax,107400
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Estimated Population,10950
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Income Before Tax Standard Error,400
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Median Income Before Tax,101500
Combined,GPMS,UK,All,All,Age 50 to 59,All,All,All,,,,,Sample Count,6400
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Average Tot Expenses,182600
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Average Tot Gross Earnings,285100
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Average Tot Income Before Tax,102400
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Estimated Population,3000
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Income Before Tax Standard Error,954
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Median Income Before Tax,92700
Combined,GPMS,UK,All,All,Age over 60,All,All,All,,,,,Sample Count,1750
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Average Tot Expenses,95000
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Average Tot Gross Earnings,172600
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Average Tot Income Before Tax,77600
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Estimated Population,10650
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Income Before Tax Standard Error,301
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Median Income Before Tax,70100
Combined,GPMS,UK,All,All,Age under 40,All,All,All,,,,,Sample Count,5950
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Tot Expenses,158200
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Tot Gross Earnings,254100
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Average Tot Income Before Tax,95900
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Estimated Population,11000
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Income Before Tax Standard Error,346
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Median Income Before Tax,90500
Combined,GPMS,UK,All,All,All,All,All,"10,000 to fewer than 15,000",,,,,Sample Count,6300
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Average Tot Expenses,172000
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Average Tot Gross Earnings,270700
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Average Tot Income Before Tax,98700
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Estimated Population,3750
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Income Before Tax Standard Error,349
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Median Income Before Tax,92800
Combined,GPMS,UK,All,All,All,All,All,"15,000 to fewer than 20,000",,,,,Sample Count,2100
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Average Tot Expenses,192000
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Average Tot Gross Earnings,286500
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Average Tot Income Before Tax,94500
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Estimated Population,1900
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Income Before Tax Standard Error,841
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Median Income Before Tax,88900
Combined,GPMS,UK,All,All,All,All,All,"20,000 and over",,,,,Sample Count,1050
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Average Tot Expenses,154700
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Average Tot Gross Earnings,249000
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Average Tot Income Before Tax,94300
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Estimated Population,14850
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Income Before Tax Standard Error,439
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Median Income Before Tax,88500
Combined,GPMS,UK,All,All,All,All,All,"5,000 to fewer than 10,000",,,,,Sample Count,8650
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Average Tot Expenses,158900
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Average Tot Gross Earnings,253800
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Average Tot Income Before Tax,94800
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Estimated Population,36750
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Income Before Tax Standard Error,190
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Median Income Before Tax,88900
Combined,GPMS,UK,All,All,All,All,All,All,,,,,Sample Count,21300
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Expenses,151100
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Gross Earnings,242700
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Average Tot Income Before Tax,91600
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Estimated Population,5300
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Income Before Tax Standard Error,1202
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Median Income Before Tax,85600
Combined,GPMS,UK,All,All,All,All,All,"Fewer than 5,000",,,,,Sample Count,3150
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Average Tot Expenses,208900
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Average Tot Gross Earnings,321200
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Average Tot Income Before Tax,112200
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Estimated Population,1200
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Income Before Tax Standard Error,1582
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Median Income Before Tax,106300
Combined,GPMS,UK,All,All,All,All,Central Midlands,All,,,,,Sample Count,650
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Expenses,164300
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Gross Earnings,265100
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Average Tot Income Before Tax,100700
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Estimated Population,1550
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Income Before Tax Standard Error,1101
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Median Income Before Tax,97600
Combined,GPMS,UK,All,All,All,All,Cheshire & Merseyside,All,,,,,Sample Count,900
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Average Tot Expenses,150700
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Average Tot Gross Earnings,241500
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Average Tot Income Before Tax,90800
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Estimated Population,1750
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Income Before Tax Standard Error,955
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Median Income Before Tax,85700
Combined,GPMS,UK,All,All,All,All,Cumbria & North East,All,,,,,Sample Count,1000
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Average Tot Expenses,194800
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Average Tot Gross Earnings,295100
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Average Tot Income Before Tax,100300
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Estimated Population,3100
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Income Before Tax Standard Error,797
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Median Income Before Tax,95500
Combined,GPMS,UK,All,All,All,All,East,All,,,,,Sample Count,1750
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Average Tot Expenses,194800
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Average Tot Gross Earnings,295100
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Average Tot Income Before Tax,100300
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Estimated Population,3100
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Income Before Tax Standard Error,798
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Median Income Before Tax,95500
Combined,GPMS,UK,All,All,All,All,East of England,All,,,,,Sample Count,1750
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Average Tot Expenses,137900
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Average Tot Gross Earnings,231200
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Average Tot Income Before Tax,93400
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Estimated Population,1450
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Income Before Tax Standard Error,1024
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Median Income Before Tax,91200
Combined,GPMS,UK,All,All,All,All,Greater Manchester,All,,,,,Sample Count,850
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Expenses,165800
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Gross Earnings,256800
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Average Tot Income Before Tax,91100
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Estimated Population,2250
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Income Before Tax Standard Error,911
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Median Income Before Tax,84900
Combined,GPMS,UK,All,All,All,All,"Hampshire, Isle of Wight & Thames Valley",All,,,,,Sample Count,1300
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Expenses,174100
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Gross Earnings,272600
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Average Tot Income Before Tax,98500
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Estimated Population,2600
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Income Before Tax Standard Error,869
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Median Income Before Tax,92600
Combined,GPMS,UK,All,All,All,All,"Kent, Surrey & Sussex",All,,,,,Sample Count,1500
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Expenses,177000
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Gross Earnings,279100
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Average Tot Income Before Tax,102100
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Estimated Population,900
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Income Before Tax Standard Error,1416
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Median Income Before Tax,97700
Combined,GPMS,UK,All,All,All,All,Lancashire and South Cumbria,All,,,,,Sample Count,500
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Average Tot Expenses,158400
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Average Tot Gross Earnings,257300
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Average Tot Income Before Tax,98900
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Estimated Population,4800
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Income Before Tax Standard Error,737
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Income Before Tax Standard Error,738
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Median Income Before Tax,86500
Combined,GPMS,UK,All,All,All,All,London,All,,,,,Sample Count,2700
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Average Tot Expenses,176800
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Average Tot Gross Earnings,277300
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Average Tot Income Before Tax,100500
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Estimated Population,5550
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Income Before Tax Standard Error,629
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Median Income Before Tax,94100
Combined,GPMS,UK,All,All,All,All,Midlands,All,,,,,Sample Count,3150
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Average Tot Expenses,172400
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Average Tot Gross Earnings,265600
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Average Tot Income Before Tax,93200
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Estimated Population,4300
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Income Before Tax Standard Error,618
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Median Income Before Tax,87500
Combined,GPMS,UK,All,All,All,All,North East and Yorkshire,All,,,,,Sample Count,2450
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Average Tot Expenses,178900
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Average Tot Gross Earnings,279500
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Average Tot Income Before Tax,100600
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Estimated Population,2200
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Income Before Tax Standard Error,929
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Median Income Before Tax,95700
Combined,GPMS,UK,All,All,All,All,North Midlands,All,,,,,Sample Count,1250
Combined,GPMS,UK,All,All,All,All,North West,All,,,,,Average Tot Expenses,157400
