"Practice.Code","IMD","Year"
"A81632",49.3849331775,2018
"A81632",49.82524324,2019
"A81632",49.82524324,2020
"A81632",49.82524324,2021
"A81632",49.82524324,2022
"A81632",49.82524324,2023
"A81633",55.99362366,2010
"A81633",57.760574696,2011
"A81633",59.527525732,2012
"A81633",61.294476768,2013
"A81633",63.061427804,2014
"A81633",64.82837884,2015
"A81633",64.3686630775,2016
"A81633",63.908947315,2017
"A81633",63.4492315525,2018
"A81633",62.98951579,2019
"A81633",62.98951579,2020
"A81633",62.98951579,2021
"A81633",62.98951579,2022
"A81633",62.98951579,2023
"A81634",56.05681708,2010
"A81634",56.523054026,2011
"A81634",56.989290972,2012
"A81634",57.455527918,2013
"A81634",57.921764864,2014
"A81634",58.38800181,2015
"A81634",58.5789490425,2016
"A81634",58.769896275,2017
"A81634",58.9608435075,2018
"A81634",59.15179074,2019
"A81634",59.15179074,2020
"A81634",59.15179074,2021
"A81634",59.15179074,2022
"A81634",59.15179074,2023
"A82003",15.68919148,2010
"A82003",15.65534816,2011
"A82003",15.62150484,2012
"A82003",15.58766152,2013
"A82003",15.5538182,2014
"A82003",15.51997488,2015
"A82003",15.284713225,2016
"A82003",15.04945157,2017
"A82003",14.814189915,2018
"A82003",14.57892826,2019
"A82003",14.57892826,2020
"A82003",14.57892826,2021
"A82003",14.57892826,2022
"A82003",14.57892826,2023
"A82004",20.07780349,2010
"A82004",19.8741341,2011
"A82004",19.67046471,2012
"A82004",19.46679532,2013
"A82004",19.26312593,2014
"A82004",19.05945654,2015
"A82004",19.320027085,2016
"A82004",19.58059763,2017
"A82004",19.841168175,2018
"A82004",20.10173872,2019
"A82004",20.10173872,2020
"A82004",20.10173872,2021
"A82004",20.10173872,2022
"A82004",20.10173872,2023
"A82005",9.785457517,2010
"A82005",10.3260291956,2011
"A82005",10.8666008742,2012
"A82005",11.4071725528,2013
"A82005",11.9477442314,2014
"A82005",12.48831591,2015
"A82005",12.5120522275,2016
"A82005",12.535788545,2017
"A82005",12.5595248625,2018
"A82005",12.58326118,2019
"A82005",12.58326118,2020
"A82005",12.58326118,2021
"A82005",12.58326118,2022
"A82005",12.58326118,2023
"A82006",12.46712708,2010
"A82006",12.987676328,2011
"A82006",13.508225576,2012
"A82006",14.028774824,2013
"A82006",14.549324072,2014
"A82006",15.06987332,2015
"A82006",15.2736495625,2016
"A82006",15.477425805,2017
"A82006",15.6812020475,2018
"A82006",15.88497829,2019
"A82006",15.88497829,2020
"A82006",15.88497829,2021
"A82006",15.88497829,2022
"A82006",15.88497829,2023
"A82007",36.34151092,2010
"A82007",36.181727924,2011
"A82007",36.021944928,2012
"A82007",35.862161932,2013
"A82007",35.702378936,2014
"A82007",35.54259594,2015
"A82007",35.4924165175,2016
"A82007",35.442237095,2017
"A82007",35.3920576725,2018
"A82007",35.34187825,2019
"A82007",35.34187825,2020
"A82007",35.34187825,2021
"A82007",35.34187825,2022
"A82007",35.34187825,2023
"A82008",33.29849553,2010
"A82008",33.030998582,2011
"A82008",32.763501634,2012
"A82008",32.496004686,2013
"A82008",32.228507738,2014
"A82008",31.96101079,2015
"A82008",32.050528235,2016
"A82008",32.14004568,2017
"A82008",32.229563125,2018
"A82008",32.31908057,2019
"A82008",32.31908057,2020
"A82008",32.31908057,2021
"A82008",32.31908057,2022
"A82008",32.31908057,2023
"A82009",36.26905918,2010
"A82009",35.938110812,2011
"A82009",35.607162444,2012
"A82009",35.276214076,2013
"A82009",34.945265708,2014
"A82009",34.61431734,2015
"A82009",34.2946905475,2016
"A82009",33.975063755,2017
"A82009",33.6554369625,2018
"A82009",33.33581017,2019
"A82009",33.33581017,2020
"A82009",33.33581017,2021
"A82009",33.33581017,2022
"A82009",33.33581017,2023
"A82010",29.01821488,2010
"A82010",28.633670246,2011
"A82010",28.249125612,2012
"A82010",27.864580978,2013
"A82010",27.480036344,2014
"A82010",27.09549171,2015
"A82010",27.00651171,2016
"A82010",26.91753171,2017
"A82010",26.82855171,2018
"A82010",26.73957171,2019
"A82010",26.73957171,2020
"A82010",26.73957171,2021
"A82010",26.73957171,2022
"A82010",26.73957171,2023
"A82011",38.46987736,2010
"A82012",15.38359752,2010
"A82012",15.346130542,2011
"A82012",15.308663564,2012
"A82012",15.271196586,2013
"A82012",15.233729608,2014
"A82012",15.19626263,2015
"A82012",14.94427512,2016
"A82012",14.69228761,2017
"A82012",14.4403001,2018
"A82012",14.18831259,2019
"A82012",14.18831259,2020
"A82012",14.18831259,2021
"A82012",14.18831259,2022
"A82012",14.18831259,2023
"A82013",16.94048507,2010
"A82013",17.381959218,2011
"A82013",17.823433366,2012
"A82013",18.264907514,2013
"A82013",18.706381662,2014
"A82013",19.14785581,2015
"A82013",19.503048895,2016
"A82013",19.85824198,2017
"A82013",20.213435065,2018
"A82013",20.56862815,2019
"A82013",20.56862815,2020
"A82013",20.56862815,2021
"A82013",20.56862815,2022
"A82013",20.56862815,2023
"A82014",14.59954566,2010
"A82014",14.878943104,2011
"A82014",15.158340548,2012
"A82014",15.437737992,2013
"A82014",15.717135436,2014
"A82014",15.99653288,2015
"A82014",16.40525207,2016
"A82014",16.81397126,2017
"A82014",17.22269045,2018
"A82014",17.63140964,2019
"A82014",17.63140964,2020
"A82014",17.63140964,2021
"A82014",17.63140964,2022
"A82014",17.63140964,2023
"A82015",28.66573327,2010
"A82015",28.785679502,2011
"A82015",28.905625734,2012
"A82015",29.025571966,2013
"A82015",29.145518198,2014
"A82015",29.26546443,2015
"A82015",28.9009664875,2016
"A82015",28.536468545,2017
"A82015",28.1719706025,2018
"A82015",27.80747266,2019
"A82015",27.80747266,2020
"A82015",27.80747266,2021
"A82015",27.80747266,2022
"A82015",27.80747266,2023
"A82016",24.60847204,2010
"A82016",24.42753352,2011
"A82016",24.246595,2012
"A82016",24.06565648,2013
"A82016",23.88471796,2014
"A82016",23.70377944,2015
"A82016",23.45493293,2016
"A82016",23.20608642,2017
"A82016",22.95723991,2018
"A82016",22.7083934,2019
"A82016",22.7083934,2020
"A82016",22.7083934,2021
"A82016",22.7083934,2022
"A82016",22.7083934,2023
"A82017",29.83912692,2010
"A82017",29.730224872,2011
"A82017",29.621322824,2012
"A82017",29.512420776,2013
"A82017",29.403518728,2014
"A82017",29.29461668,2015
"A82018",24.45826898,2010
"A82018",24.417161424,2011
"A82018",24.376053868,2012
"A82018",24.334946312,2013
"A82018",24.293838756,2014
"A82018",24.2527312,2015
"A82018",24.07127854,2016
"A82018",23.88982588,2017
"A82018",23.70837322,2018
"A82018",23.52692056,2019
"A82018",23.52692056,2020
"A82018",23.52692056,2021
"A82018",23.52692056,2022
"A82018",23.52692056,2023
"A82019",25.34903543,2010
"A82019",25.190408514,2011
"A82019",25.031781598,2012
"A82019",24.873154682,2013
"A82019",24.714527766,2014
"A82019",24.55590085,2015
"A82019",24.539195425,2016
"A82019",24.52249,2017
"A82019",24.505784575,2018
"A82019",24.48907915,2019
"A82019",24.48907915,2020
"A82019",24.48907915,2021
"A82019",24.48907915,2022
"A82019",24.48907915,2023
"A82020",25.78237253,2010
"A82020",25.69681713,2011
"A82020",25.61126173,2012
"A82020",25.52570633,2013
"A82020",25.44015093,2014
"A82020",25.35459553,2015
"A82020",25.171874165,2016
"A82020",24.9891528,2017
"A82020",24.806431435,2018
"A82020",24.62371007,2019
"A82020",24.62371007,2020
"A82020",24.62371007,2021
"A82020",24.62371007,2022
"A82020",24.62371007,2023
"A82021",12.7291108,2010
"A82021",12.82014693,2011
"A82021",12.91118306,2012
"A82021",13.00221919,2013
"A82021",13.09325532,2014
"A82021",13.18429145,2015
"A82021",13.2409001075,2016
"A82021",13.297508765,2017
"A82021",13.3541174225,2018
"A82021",13.41072608,2019
"A82021",13.41072608,2020
"A82021",13.41072608,2021
"A82021",13.41072608,2022
"A82021",13.41072608,2023
"A82022",15.83087833,2010
"A82022",15.752380882,2011
"A82022",15.673883434,2012
"A82022",15.595385986,2013
"A82022",15.516888538,2014
"A82022",15.43839109,2015
"A82022",15.313374915,2016
"A82022",15.18835874,2017
"A82022",15.063342565,2018
"A82022",14.93832639,2019
"A82022",14.93832639,2020
"A82022",14.93832639,2021
"A82022",14.93832639,2022
"A82022",14.93832639,2023
"A82023",26.47452216,2010
"A82023",26.23161451,2011
"A82023",25.98870686,2012
"A82023",25.74579921,2013
"A82023",25.50289156,2014
"A82023",25.25998391,2015
"A82023",24.916177665,2016
"A82023",24.57237142,2017
"A82023",24.228565175,2018
"A82023",23.88475893,2019
"A82023",23.88475893,2020
"A82023",23.88475893,2021
"A82023",23.88475893,2022
"A82023",23.88475893,2023
"A82024",13.2022931,2010
"A82024",13.381338674,2011
"A82024",13.560384248,2012
"A82024",13.739429822,2013
"A82024",13.918475396,2014
"A82024",14.09752097,2015
"A82024",14.1898948175,2016
"A82024",14.282268665,2017
"A82024",14.3746425125,2018
"A82024",14.46701636,2019
"A82024",14.46701636,2020
"A82024",14.46701636,2021
"A82024",14.46701636,2022
"A82024",14.46701636,2023
"A82025",12.59004983,2010
"A82025",12.745943886,2011
"A82025",12.901837942,2012
"A82025",13.057731998,2013
"A82025",13.213626054,2014
"A82025",13.36952011,2015
"A82025",13.626738295,2016
"A82025",13.88395648,2017
"A82025",14.141174665,2018
"A82025",14.39839285,2019
"A82025",14.39839285,2020
"A82025",14.39839285,2021
"A82025",14.39839285,2022
"A82025",14.39839285,2023
"A82026",11.56653604,2010
"A82026",11.606381822,2011
"A82026",11.646227604,2012
"A82026",11.686073386,2013
"A82026",11.725919168,2014
"A82026",11.76576495,2015
"A82026",11.95169847,2016
"A82026",12.13763199,2017
"A82026",12.32356551,2018
"A82026",12.50949903,2019
"A82026",12.50949903,2020
"A82026",12.50949903,2021
"A82026",12.50949903,2022
"A82026",12.50949903,2023
"A82027",12.21188131,2010
"A82027",12.265507038,2011
"A82027",12.319132766,2012
"A82027",12.372758494,2013
"A82027",12.426384222,2014
"A82027",12.48000995,2015
"A82027",12.749617795,2016
"A82027",13.01922564,2017
"A82027",13.288833485,2018
"A82027",13.55844133,2019
"A82027",13.55844133,2020
"A82027",13.55844133,2021
"A82027",13.55844133,2022
"A82027",13.55844133,2023
"A82028",10.32007729,2010
"A82028",10.578101984,2011
"A82028",10.836126678,2012
"A82028",11.094151372,2013
"A82028",11.352176066,2014
"A82028",11.61020076,2015
"A82028",11.8640900325,2016
"A82028",12.117979305,2017
"A82028",12.3718685775,2018
"A82028",12.62575785,2019
"A82028",12.62575785,2020
"A82028",12.62575785,2021
"A82028",12.62575785,2022
"A82028",12.62575785,2023
"A82029",17.22121093,2010
"A82029",17.401891602,2011
"A82029",17.582572274,2012
"A82029",17.763252946,2013
"A82029",17.943933618,2014
"A82029",18.12461429,2015
"A82029",18.2708017325,2016
"A82029",18.416989175,2017
"A82029",18.5631766175,2018
"A82029",18.70936406,2019
"A82029",18.70936406,2020
"A82029",18.70936406,2021
"A82029",18.70936406,2022
"A82029",18.70936406,2023
"A82030",10.46235449,2010
"A82030",10.541407186,2011
"A82030",10.620459882,2012
"A82030",10.699512578,2013
"A82030",10.778565274,2014
"A82030",10.85761797,2015
"A82030",11.0437102825,2016
"A82030",11.229802595,2017
"A82030",11.4158949075,2018
"A82030",11.60198722,2019
"A82030",11.60198722,2020
"A82030",11.60198722,2021
"A82030",11.60198722,2022
"A82030",11.60198722,2023
"A82031",13.24402698,2010
"A82031",13.49694661,2011
"A82031",13.74986624,2012
"A82031",14.00278587,2013
"A82031",14.2557055,2014
"A82031",14.50862513,2015
"A82031",14.80573338,2016
"A82031",15.10284163,2017
"A82031",15.39994988,2018
"A82031",15.69705813,2019
"A82031",15.69705813,2020
"A82031",15.69705813,2021
"A82031",15.69705813,2022
"A82031",15.69705813,2023
"A82032",30.40075478,2010
"A82032",30.653072602,2011
"A82032",30.905390424,2012
"A82032",31.157708246,2013
"A82032",31.410026068,2014
"A82032",31.66234389,2015
"A82032",31.301238215,2016
"A82032",30.94013254,2017
"A82032",30.579026865,2018
"A82032",30.21792119,2019
"A82032",30.21792119,2020
"A82032",30.21792119,2021
"A82032",30.21792119,2022
"A82032",30.21792119,2023
"A82033",25.19780541,2010
"A82033",25.636697462,2011
"A82033",26.075589514,2012
"A82033",26.514481566,2013
"A82033",26.953373618,2014
"A82033",27.39226567,2015
"A82033",27.362797385,2016
"A82033",27.3333291,2017
"A82033",27.303860815,2018
"A82033",27.27439253,2019
"A82033",27.27439253,2020
"A82033",27.27439253,2021
"A82033",27.27439253,2022
"A82033",27.27439253,2023
"A82034",8.136478346,2010
"A82034",8.1967747384,2011
"A82034",8.2570711308,2012
"A82034",8.3173675232,2013
"A82034",8.3776639156,2014
"A82034",8.437960308,2015
"A82034",8.49333526975,2016
"A82034",8.5487102315,2017
"A82034",8.60408519325,2018
"A82034",8.659460155,2019
"A82034",8.659460155,2020
"A82034",8.659460155,2021
"A82034",8.659460155,2022
"A82034",8.659460155,2023
"A82035",14.13536538,2010
"A82035",14.156759912,2011
"A82035",14.178154444,2012
"A82035",14.199548976,2013
"A82035",14.220943508,2014
"A82035",14.24233804,2015
"A82035",14.403528365,2016
"A82035",14.56471869,2017
"A82035",14.725909015,2018
"A82035",14.88709934,2019
"A82035",14.88709934,2020
"A82035",14.88709934,2021
"A82035",14.88709934,2022
"A82035",14.88709934,2023
"A82036",14.13378089,2010
"A82036",14.159414418,2011
"A82036",14.185047946,2012
"A82036",14.210681474,2013
"A82036",14.236315002,2014
"A82036",14.26194853,2015
"A82036",14.436809375,2016
"A82036",14.61167022,2017
"A82036",14.786531065,2018
"A82036",14.96139191,2019
"A82036",14.96139191,2020
"A82036",14.96139191,2021
"A82036",14.96139191,2022
"A82036",14.96139191,2023
"A82037",21.82389427,2010
"A82037",21.966847708,2011
"A82037",22.109801146,2012
"A82037",22.252754584,2013
"A82037",22.395708022,2014
"A82037",22.53866146,2015
"A82037",23.005773245,2016
"A82037",23.47288503,2017
"A82037",23.939996815,2018
"A82037",24.4071086,2019
"A82037",24.4071086,2020
"A82037",24.4071086,2021
"A82037",24.4071086,2022
"A82037",24.4071086,2023
"A82038",15.51008448,2010
"A82038",15.59254184,2011
"A82038",15.6749992,2012
"A82038",15.75745656,2013
"A82038",15.83991392,2014
"A82038",15.92237128,2015
"A82038",15.91490814,2016
"A82038",15.907445,2017
"A82038",15.89998186,2018
"A82038",15.89251872,2019
"A82038",15.89251872,2020
"A82038",15.89251872,2021
"A82038",15.89251872,2022
"A82038",15.89251872,2023
"A82039",20.21793123,2010
"A82039",19.937736708,2011
"A82039",19.657542186,2012
"A82039",19.377347664,2013
"A82039",19.097153142,2014
"A82039",18.81695862,2015
"A82039",18.88606845,2016
"A82039",18.95517828,2017
"A82039",19.02428811,2018
"A82039",19.09339794,2019
"A82039",19.09339794,2020
"A82039",19.09339794,2021
"A82039",19.09339794,2022
"A82039",19.09339794,2023
"A82040",28.65244236,2010
"A82040",28.748167684,2011
"A82040",28.843893008,2012
"A82040",28.939618332,2013
"A82040",29.035343656,2014
"A82040",29.13106898,2015
"A82041",28.74821346,2010
"A82041",28.710123524,2011
"A82041",28.672033588,2012
"A82041",28.633943652,2013
"A82041",28.595853716,2014
"A82041",28.55776378,2015
"A82041",28.34543554,2016
"A82041",28.1331073,2017
"A82041",27.92077906,2018
"A82041",27.70845082,2019
"A82041",27.70845082,2020
"A82041",27.70845082,2021
"A82041",27.70845082,2022
"A82041",27.70845082,2023
"A82042",28.96314642,2010
"A82044",24.77891876,2010
"A82044",25.342827108,2011
"A82044",25.906735456,2012
"A82044",26.470643804,2013
"A82044",27.034552152,2014
"A82044",27.5984605,2015
"A82044",27.1963644,2016
"A82044",26.7942683,2017
"A82044",26.3921722,2018
"A82044",25.9900761,2019
"A82044",25.9900761,2020
"A82044",25.9900761,2021
"A82044",25.9900761,2022
"A82044",25.9900761,2023
"A82045",18.56934708,2010
"A82045",18.615017052,2011
"A82045",18.660687024,2012
"A82045",18.706356996,2013
"A82045",18.752026968,2014
"A82045",18.79769694,2015
"A82045",18.85015434,2016
"A82045",18.90261174,2017
"A82045",18.95506914,2018
"A82045",19.00752654,2019
"A82045",19.00752654,2020
"A82045",19.00752654,2021
"A82045",19.00752654,2022
"A82045",19.00752654,2023
"A82046",10.61376781,2010
"A82046",10.727062634,2011
"A82046",10.840357458,2012
"A82046",10.953652282,2013
"A82046",11.066947106,2014
"A82046",11.18024193,2015
"A82046",11.46169761,2016
"A82046",11.74315329,2017
"A82046",12.02460897,2018
"A82046",12.30606465,2019
"A82046",12.30606465,2020
"A82046",12.30606465,2021
"A82046",12.30606465,2022
"A82046",12.30606465,2023
"A82047",30.23366826,2010
"A82047",30.256489556,2011
"A82047",30.279310852,2012
"A82047",30.302132148,2013
"A82047",30.324953444,2014
"A82047",30.34777474,2015
"A82047",30.36196505,2016
"A82047",30.37615536,2017
"A82047",30.39034567,2018
"A82047",30.40453598,2019
"A82047",30.40453598,2020
"A82047",30.40453598,2021
"A82047",30.40453598,2022
"A82047",30.40453598,2023
"A82048",28.44351455,2010
"A82048",28.473953014,2011
"A82048",28.504391478,2012
"A82048",28.534829942,2013
"A82048",28.565268406,2014
"A82048",28.59570687,2015
"A82048",28.5779480775,2016
"A82048",28.560189285,2017
"A82048",28.5424304925,2018
"A82048",28.5246717,2019
"A82048",28.5246717,2020
"A82048",28.5246717,2021
"A82048",28.5246717,2022
"A82048",28.5246717,2023
"A82049",29.12426541,2010
"A82049",29.213624494,2011
"A82049",29.302983578,2012
"A82049",29.392342662,2013
"A82049",29.481701746,2014
"A82049",29.57106083,2015
"A82049",29.7697674675,2016
"A82049",29.968474105,2017
"A82049",30.1671807425,2018
"A82049",30.36588738,2019
"A82049",30.36588738,2020
"A82049",30.36588738,2021
"A82049",30.36588738,2022
"A82049",30.36588738,2023
"A82050",27.12880926,2010
"A82050",27.145344548,2011
"A82050",27.161879836,2012
"A82050",27.178415124,2013
"A82050",27.194950412,2014
"A82050",27.2114857,2015
"A82050",27.3626563825,2016
"A82050",27.513827065,2017
"A82050",27.6649977475,2018
"A82050",27.81616843,2019
"A82050",27.81616843,2020
"A82050",27.81616843,2021
"A82050",27.81616843,2022
"A82050",27.81616843,2023
"A82052",12.19943368,2010
"A82052",11.989519684,2011
"A82052",11.779605688,2012
"A82052",11.569691692,2013
"A82052",11.359777696,2014
"A82052",11.1498637,2015
"A82053",9.855794079,2010
"A82053",10.1648981392,2011
"A82053",10.4740021994,2012
"A82053",10.7831062596,2013
"A82053",11.0922103198,2014
"A82053",11.40131438,2015
"A82053",11.41553174,2016
"A82053",11.4297491,2017
"A82053",11.44396646,2018
"A82053",11.45818382,2019
"A82053",11.45818382,2020
"A82053",11.45818382,2021
"A82053",11.45818382,2022
"A82053",11.45818382,2023
"A82055",20.32785286,2010
"A82055",20.517841174,2011
"A82055",20.707829488,2012
"A82055",20.897817802,2013
"A82055",21.087806116,2014
"A82055",21.27779443,2015
"A82055",21.5177810525,2016
"A82055",21.757767675,2017
"A82055",21.9977542975,2018
"A82055",22.23774092,2019
"A82055",22.23774092,2020
"A82055",22.23774092,2021
"A82055",22.23774092,2022
"A82055",22.23774092,2023
"A82057",12.053674,2010
"A82057",12.194592308,2011
"A82057",12.335510616,2012
"A82057",12.476428924,2013
"A82057",12.617347232,2014
"A82057",12.75826554,2015
"A82058",23.91151533,2010
"A82058",24.232591046,2011
"A82058",24.553666762,2012
"A82058",24.874742478,2013
"A82058",25.195818194,2014
"A82058",25.51689391,2015
"A82058",25.2320053475,2016
"A82058",24.947116785,2017
"A82058",24.6622282225,2018
"A82058",24.37733966,2019
"A82058",24.37733966,2020
"A82058",24.37733966,2021
"A82058",24.37733966,2022
"A82058",24.37733966,2023
"A82060",27.26733839,2010
"A82060",27.542671794,2011
"A82060",27.818005198,2012
"A82060",28.093338602,2013
"A82060",28.368672006,2014
"A82060",28.64400541,2015
"A82060",28.1684103075,2016
"A82060",27.692815205,2017
"A82060",27.2172201025,2018
"A82060",26.741625,2019
