Data_source,CENSUS_YEAR,CENSUS_MONTH,PCN_CODE,PCN_NAME,SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,ICB_NAME,COMM_REGION_CODE,COMM_REGION_NAME,STAFF_GROUP,STAFF_ROLE,DETAILED_STAFF_ROLE,FTE,UNIQUE_IDENTIFIER
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Directors,Medical Clinical Director,Clinical Director – Medical,0.106666667,49410
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,69353
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.226666667,3429
NWRS Staff,2020,3,U98152,CHOC (CONGLETON and HOLMES CHAPEL) PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.453333333,3429
NWRS Staff,2020,3,U09521,OADBY and WIGSTON PCN,03W,"NHS Leicester, Leicestershire and Rutland ICB - 03W East Leicestershire & Rutland",QK1,"NHS Leicester, Leicestershire and Rutland ICB",Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69354
NWRS Staff,2020,3,U98152,CHOC (CONGLETON and HOLMES CHAPEL) PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Managers,Manager,0.6,3191
NWRS Staff,2020,3,U10033,NORTH EAST COASTAL PCN,06L,NHS Suffolk and North East Essex ICB - 06L Ipswich and East Suffolk,QJG,NHS Suffolk and North East Essex ICB,Y61,East of England,Other Admin/Non-clinical staff,Managers,Manager,0.053333333,3221
NWRS Staff,2020,3,U99255,TOWER HAMLETS NETWORK 4 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,3123
NWRS Staff,2020,3,U10033,NORTH EAST COASTAL PCN,06L,NHS Suffolk and North East Essex ICB - 06L Ipswich and East Suffolk,QJG,NHS Suffolk and North East Essex ICB,Y61,East of England,Directors,Medical Clinical Director,Clinical Director – Medical,0.033333333,11281
NWRS Staff,2020,3,U98152,CHOC (CONGLETON and HOLMES CHAPEL) PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Managers,Senior Manager,0.8,69355
NWRS Staff,2020,3,U98152,CHOC (CONGLETON and HOLMES CHAPEL) PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.853333333,69356
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Managers,Senior Manager,0.8,69357
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.853333333,69358
NWRS Staff,2020,3,U82612,MACCLESFIELD PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.48,69359
NWRS Staff,2020,3,U05458,SUNDERLAND WEST 2 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,31900
NWRS Staff,2020,3,U14646,SUNDERLAND WEST 1 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,31526
NWRS Staff,2020,3,U43314,SUNDERLAND NORTH PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,31111
NWRS Staff,2020,3,U52297,SUNDERLAND EAST PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,3552
NWRS Staff,2020,3,U69901,ST AUSTELL HEALTHCARE PCN,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N ,QT6,NHS Cornwall and The Isles Of Scilly ICB,Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3077
NWRS Staff,2020,3,U61868,WASHINGTON PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,30992
NWRS Staff,2020,3,U69720,COALFIELDS PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.166666667,69360
NWRS Staff,2020,3,U61868,WASHINGTON PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.166666667,69361
NWRS Staff,2020,3,U52297,SUNDERLAND EAST PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.166666667,69362
NWRS Staff,2020,3,U43314,SUNDERLAND NORTH PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.166666667,69363
NWRS Staff,2020,3,U14646,SUNDERLAND WEST 1 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.166666667,69364
NWRS Staff,2020,3,U05458,SUNDERLAND WEST 2 PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.166666667,69365
NWRS Staff,2020,3,U69901,ST AUSTELL HEALTHCARE PCN,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N ,QT6,NHS Cornwall and The Isles Of Scilly ICB,Y58,South West,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,1,3219
NWRS Staff,2020,3,U69901,ST AUSTELL HEALTHCARE PCN,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N ,QT6,NHS Cornwall and The Isles Of Scilly ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.2,3108
NWRS Staff,2020,3,U69901,ST AUSTELL HEALTHCARE PCN,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N ,QT6,NHS Cornwall and The Isles Of Scilly ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.6,3131
NWRS Staff,2020,3,U69901,ST AUSTELL HEALTHCARE PCN,11N,NHS Cornwall and The Isles Of Scilly ICB - 11N ,QT6,NHS Cornwall and The Isles Of Scilly ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.24,3169
NWRS Staff,2020,3,U97645,BLACKPOOL CENTRAL PCN,00R,NHS Lancashire and South Cumbria ICB - 00R Blackpool,QE1,NHS Lancashire and South Cumbria ICB,Y62,North West,Directors,Medical Clinical Director,Clinical Director – Medical,0.106666667,3094
NWRS Staff,2020,3,U97645,BLACKPOOL CENTRAL PCN,00R,NHS Lancashire and South Cumbria ICB - 00R Blackpool,QE1,NHS Lancashire and South Cumbria ICB,Y62,North West,Directors,Medical Clinical Director,Clinical Director – Medical,0.106666667,69366
NWRS Staff,2020,3,U97645,BLACKPOOL CENTRAL PCN,00R,NHS Lancashire and South Cumbria ICB - 00R Blackpool,QE1,NHS Lancashire and South Cumbria ICB,Y62,North West,Other Admin/Non-clinical staff,Managers,Manager,0.106666667,69367
NWRS Staff,2020,3,U08803,TOWER HAMLETS NETWORK 6 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.933333333,3103
NWRS Staff,2020,3,U08803,TOWER HAMLETS NETWORK 6 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.373333333,3181
NWRS Staff,2020,3,U94009,ST HELENS SOUTH PCN,01X,NHS Cheshire and Merseyside ICB - 01X St Helens,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,34303
NWRS Staff,2020,3,U94009,ST HELENS SOUTH PCN,01X,NHS Cheshire and Merseyside ICB - 01X St Helens,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.986666667,69368
NWRS Staff,2020,3,U94747,NEWHAM NORTH WEST 2 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,69369
NWRS Staff,2020,3,U94747,NEWHAM NORTH WEST 2 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Admin/Non-clinical staff,Managers,Manager,0.08,69370
NWRS Staff,2020,3,U94747,NEWHAM NORTH WEST 2 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69371
NWRS Staff,2020,3,U26808,SARUM NORTH PCN,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,23409
NWRS Staff,2020,3,U26054,RURAL AND NORTH PCN,B2M3M,NHS Coventry and Warwickshire ICB - B2M3M ,QWU,NHS Coventry and Warwickshire ICB,Y60,Midlands,Directors,Non-clinical Director,Other Director,0.16,69372
NWRS Staff,2020,3,U26054,RURAL AND NORTH PCN,B2M3M,NHS Coventry and Warwickshire ICB - B2M3M ,QWU,NHS Coventry and Warwickshire ICB,Y60,Midlands,Directors,Medical Clinical Director,Clinical Director – Medical,0.146666667,69373
NWRS Staff,2020,3,U26054,RURAL AND NORTH PCN,B2M3M,NHS Coventry and Warwickshire ICB - B2M3M ,QWU,NHS Coventry and Warwickshire ICB,Y60,Midlands,Directors,Medical Clinical Director,Clinical Director – Medical,0.146666667,3095
NWRS Staff,2020,3,U26054,RURAL AND NORTH PCN,B2M3M,NHS Coventry and Warwickshire ICB - B2M3M ,QWU,NHS Coventry and Warwickshire ICB,Y60,Midlands,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.16,69374
NWRS Staff,2020,3,U90175,WOKING WISE 3 PCN,92A,NHS Surrey Heartlands ICB - 92A ,QXU,NHS Surrey Heartlands ICB,Y59,South East,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69375
NWRS Staff,2020,3,U90175,WOKING WISE 3 PCN,92A,NHS Surrey Heartlands ICB - 92A ,QXU,NHS Surrey Heartlands ICB,Y59,South East,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69376
NWRS Staff,2020,3,U91110,NORTH SHIELDS PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.3,69377
NWRS Staff,2020,3,U68450,CALNE PCN,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.64,860
NWRS Staff,2020,3,U68450,CALNE PCN,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Directors,Medical Clinical Director,Clinical Director – Medical,0.133333333,25632
NWRS Staff,2020,3,U68450,CALNE PCN,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Directors,Clinical Director,Clinical Director – DPC,0.133333333,19330
NWRS Staff,2020,3,U32001,SEVERNVALE PCN,15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.88,3097
NWRS Staff,2020,3,U32001,SEVERNVALE PCN,15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Directors,Medical Clinical Director,Clinical Director – Medical,0,19710
NWRS Staff,2020,3,U69720,COALFIELDS PCN,00P,NHS North East and North Cumbria ICB - 00P Sunderland,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,31526
NWRS Staff,2020,3,U66484,KINGSWINFORD and WORDSLEY PCN,D2P2L,NHS Black Country ICB - D2P2L ,QUA,NHS Black Country ICB,Y60,Midlands,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.64,69378
NWRS Staff,2020,3,U02739,WHITLEY BAY PCN,99C,NHS North East and North Cumbria ICB - 99C North Tyneside,QHM,NHS North East and North Cumbria ICB,Y63,North East and Yorkshire,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,69379
NWRS Staff,2020,3,U66484,KINGSWINFORD and WORDSLEY PCN,D2P2L,NHS Black Country ICB - D2P2L ,QUA,NHS Black Country ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.933333333,69380
NWRS Staff,2020,3,U66484,KINGSWINFORD and WORDSLEY PCN,D2P2L,NHS Black Country ICB - D2P2L ,QUA,NHS Black Country ICB,Y60,Midlands,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.426666667,69381
NWRS Staff,2020,3,U66484,KINGSWINFORD and WORDSLEY PCN,D2P2L,NHS Black Country ICB - D2P2L ,QUA,NHS Black Country ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.506666667,69382
NWRS Staff,2020,3,U39113,NEWCASTLE SOUTH PCN,05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G North Staffordshire,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Y60,Midlands,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,69383
NWRS Staff,2020,3,U39113,NEWCASTLE SOUTH PCN,05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G North Staffordshire,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Y60,Midlands,Directors,Medical Clinical Director,Clinical Director – Medical,0.213333333,1006
NWRS Staff,2020,3,U17084,WALTHAM FOREST WALTHAMSTOW WEST PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,3197
NWRS Staff,2020,3,U38731,MID DORSET PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.346666667,69384
NWRS Staff,2020,3,U38731,MID DORSET PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,0.96,69385
NWRS Staff,2020,3,U60865,TOWER HAMLETS NETWORK 7 PCN,A3A8R,NHS North East London ICB - A3A8R ,QMF,NHS North East London ICB,Y56,London,Other Admin/Non-clinical staff,Other Admin/Non-clinical,Other,1,69386
NWRS contracted services,2020,3,U18195,"KINGSTANDING, ERDINGTON and NECHELLS PCN",15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U46437,BORDESLEY EAST PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U27366,BOURNVILLE AND NORTHFIELD PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U47609,ALLIANCE OF SUTTON PRACTICES PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U51153,WEOLEY AND RUBERY PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U65039,SUTTON GROUP PRACTICE PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U72309,SHARD END AND KITTS GREEN PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U79381,QUINTON AND HARBORNE PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U88623,NORTHWICH PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.986666667,NULL
NWRS contracted services,2020,3,U88623,NORTHWICH PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,0.986666667,NULL
NWRS contracted services,2020,3,U88623,NORTHWICH PCN,27D,NHS Cheshire and Merseyside ICB - 27D Cheshire,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Physiotherapists,Physiotherapist,0.986666667,NULL
NWRS contracted services,2020,3,U12833,HEALTHIER SOUTH WIRRAL PCN,12F,NHS Cheshire and Merseyside ICB - 12F Wirral,QYG,NHS Cheshire and Merseyside ICB,Y62,North West,Other Direct Patient Care staff,Pharmacists,Pharmacist,3.3,NULL
NWRS contracted services,2020,3,U55709,CENTRAL 2 ISLINGTON PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1.7,NULL
NWRS contracted services,2020,3,U69625,"MOSELEY, BILLESLEY and YARDLEY WOOD PCN",15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0,NULL
NWRS contracted services,2020,3,U33963,BRISTOL INNER CITY PCN,15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,2.693333333,NULL
NWRS contracted services,2020,3,U83494,STAFFORD SOUTH PCN,05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V Stafford and Surrounds,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0,NULL
NWRS contracted services,2020,3,U04901,STONE and ECCLESHALL PCN,05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V Stafford and Surrounds,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0,NULL
NWRS contracted services,2020,3,U56729,SEISDON PCN,05Q,NHS Staffordshire and Stoke-on-Trent ICB - 05Q SE Staffs and Seisdon Peninsula,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0,NULL
NWRS contracted services,2020,3,U84263,STAFFORD NORTH PCN,05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V Stafford and Surrounds,QNC,NHS Staffordshire and Stoke-on-Trent ICB,Y60,Midlands,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0,NULL
NWRS contracted services,2020,3,U88254,CAM MEDICAL PCN,06H,NHS Cambridgeshire and Peterborough ICB - 06H ,QUE,NHS Cambridgeshire and Peterborough ICB,Y61,East of England,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,NULL
NWRS contracted services,2020,3,U47655,DIDCOT PCN,10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q Oxfordshire",QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",Y59,South East,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U47655,DIDCOT PCN,10Q,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q Oxfordshire",QU9,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB",Y59,South East,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.2488,NULL
NWRS contracted services,2020,3,U19923,WIMBORNE and FERNDOWN PCN,11J,NHS Dorset ICB - 11J ,QVV,NHS Dorset ICB,Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.986666667,NULL
NWRS contracted services,2020,3,U68450,CALNE PCN,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G ",QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB",Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,1,NULL
NWRS contracted services,2020,3,U32001,SEVERNVALE PCN,15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.2,NULL
NWRS contracted services,2020,3,U32001,SEVERNVALE PCN,15C,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C ",QUY,"NHS Bristol, North Somerset and South Gloucestershire ICB",Y58,South West,Other Direct Patient Care staff,Social Prescribing Link Workers,Social Prescribing Link Worker,0.5,NULL
NWRS contracted services,2020,3,U06079,ABBEY HEALTH PCN,06N,NHS Hertfordshire and West Essex ICB - 06N Herts Valleys,QM7,NHS Hertfordshire and West Essex ICB,Y61,East of England,Other Direct Patient Care staff,Paramedics,Paramedic,0,NULL
NWRS contracted services,2020,3,U12920,HARINGEY - NORTH WEST PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,1,NULL
NWRS contracted services,2020,3,U12920,HARINGEY - NORTH WEST PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.4,NULL
NWRS contracted services,2020,3,U12920,HARINGEY - NORTH WEST PCN,93C,NHS North Central London ICB - 93C ,QMJ,NHS North Central London ICB,Y56,London,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.6,NULL
NWRS contracted services,2020,3,U47609,ALLIANCE OF SUTTON PRACTICES PCN,15E,NHS Birmingham and Solihull ICB - 15E ,QHL,NHS Birmingham and Solihull ICB,Y60,Midlands,Other Direct Patient Care staff,Pharmacists,Pharmacist,0.666666667,NULL
